Nome: MACAE
Codigo Estacao: A608
Latitude: -22.3761111
Longitude: -41.81194444
Altitude: 28
Situacao: Operante
Data Inicial: 2006-09-21
Data Final: 2023-09-28
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2012-04-05;0;1007,958333;22,091667;33,4;25,8125;21,8;81,458333;46;8;1,9375;
2012-04-06;0;1006,629167;21,7625;36,5;25,8875;21,9;80,791667;37;9,6;1,579167;
2012-04-07;1,4;1010,025;22;28,7;24,1625;21;88,208333;70;6,7;1,325;
2012-04-08;0;1010,6625;21,9625;30,3;24,854167;20,8;84,75;61;11,1;2,183333;
2012-04-09;0;1011,5875;21,825;29,6;24,958333;21,9;83,541667;63;10,4;2,3625;
2012-04-10;,4;1014,1625;21,816667;29,6;24,366667;21,1;86,375;64;9,3;1,566667;
2012-04-11;,2;1015,333333;21,579167;29,6;24,195833;20,9;86,125;66;8,9;2,1125;
2012-04-12;0;1013,7;21,591667;29,8;24,608333;21,1;84,041667;58;10;2,854167;
2012-04-13;0;1010,529167;20,295833;32,7;26,0875;22,3;72,708333;45;10,3;3,633333;
2012-04-14;0;1008,245833;21,504167;31,9;25,683333;20,9;79;57;6,5;1,408333;
2012-04-15;0;1006,3375;20,358333;37;28,066667;22,6;67,291667;31;9,2;2,75;
2012-04-16;4,2;1011,416667;20,8;27,3;23,966667;22;82,833333;67;12,3;2,525;
2012-04-17;1,2;1014,770833;19,195833;29,6;23,466667;19,1;78,416667;49;9;1,3375;
2012-04-18;0;1015,779167;19,270833;28,5;22,875;18,3;81,208333;58;7,8;1,341667;
2012-04-19;,6;1014,125;18,695833;27,8;23,004167;19,9;77,916667;54;8,5;2,329167;
2012-04-20;0;1010,258333;17,345833;31;23,7375;18,1;69,583333;36;8,7;2,9;
2012-04-21;0;1007,9625;19,2875;32,2;24,754167;20,6;74,041667;38;7,2;2,370833;
2012-04-22;,8;1009,933333;21,458333;26,1;23,383333;22,5;89,25;76;8;1,4875;
2012-04-23;0;1012,3625;19,458333;28,3;23,370833;21;79,5;57;8,9;1,575;
2012-04-24;,2;1012,166667;19,858333;28,8;22,991667;18,3;83,75;60;7;1,225;
2012-04-25;18,2;1011,695833;20,958333;27,5;23,729167;20,2;85,125;67;11;3,025;
2012-04-26;0;1007,070833;21,141667;30,9;26,004167;22,5;76,166667;53;9,5;3,558333;
2012-04-27;0;1005,816667;21,733333;33,4;26,579167;23,7;75,583333;49;8,8;1,8375;
2012-04-28;0;1010,9625;19,9;26,6;23,929167;22,4;78,375;65;7,6;1,533333;
2012-04-29;0;1008,5125;19,708333;28,4;24,204167;21,8;77;48;11,2;2,308333;
2012-04-30;,2;1010,7875;19,641667;28,7;23,358333;20,8;80,375;59;10,5;1,429167;
2012-05-01;14,4;1012,5625;17,858333;21,1;18,7375;19,2;94,666667;86;10,2;2,454167;
2012-05-02;15,8;1016,508333;14,704167;27;20,608333;14,9;70,708333;44;8,5;1,983333;
2012-05-03;0;1019,154167;17,320833;26,9;20,841667;15,5;81,375;61;7,1;1,291667;
2012-05-04;3,4;1019,3125;19,304167;26,6;22,079167;18,8;85,083333;65;5,8;1,345833;
2012-05-05;,4;1017,2625;19,258333;26;21,275;17,4;88,708333;73;6,8;1,191667;
2012-05-06;0;1016,4375;18,4375;27,5;22,133333;17,6;81,125;51;5,2;1,229167;
2012-05-07;,2;1019,495833;18,125;25,7;20,441667;16,3;87;62;4,9;1,183333;
2012-05-08;10,2;1019,745833;18,608333;25,6;21,5375;19,3;84,5;60;7,3;1,425;
2012-05-09;,2;1015,883333;17,366667;27,3;21,725;18;77,875;53;6,1;1,570833;
2012-05-10;0;1011,75;18,325;29,7;22,495833;18,3;78,916667;44;9,1;2,445833;
2012-05-11;0;1009,841667;19,566667;31,9;24,108333;20,3;77,958333;39;7,4;2,275;
2012-05-12;0;1007,095833;18,195833;32,2;24,883333;19,2;69,75;35;7,3;1,5125;
2012-05-13;0;1009,870833;19,241667;28,8;23,95;22,6;75,583333;56;7,6;1,783333;
2012-05-14;46;1015,2875;18,608333;22,4;19,579167;18,7;94,125;83;5,9;1,258333;
2012-05-15;42;1016,9125;16,975;19,1;17,4625;16,4;97;96;5,5;1,316667;
2012-05-16;26,6;1015,916667;17,341667;25,9;19,766667;16,8;86,875;57;8;1,5875;
2012-05-17;,2;1016,466667;17,554167;25,8;20,420833;17,8;84,333333;64;7,6;1,708333;
2012-05-18;,2;1017,225;16,729167;23,3;18,470833;15,1;89,75;73;6,4;1,458333;
2012-05-19;1,8;1018,254167;15,733333;25,2;19,2875;15,7;81,5;56;6,3;1,370833;
2012-05-20;0;1019,458333;15;24,1;19,425;14,8;77,166667;56;8,1;1,979167;
2012-05-21;0;1019,85;15,754167;25,1;19,6;16,4;79,041667;55;10,2;2,479167;
2012-05-22;6,4;1018,758333;17,0375;24,2;19,720833;15,1;85,041667;67;8,9;2,170833;
2012-05-23;0;1017,854167;17,670833;24,5;20,145833;16,6;86,25;71;10,8;2,425;
2012-05-24;,2;1016,491667;17,958333;25,5;20,7125;16,6;84,875;62;7,9;2,295833;
2012-05-25;0;1012,329167;18,1625;28,7;22,854167;17,7;76,791667;52;9,9;3,479167;
2012-05-26;0;1010,2375;19,1375;30;23,4875;20;77,75;47;10,4;1,8125;
2012-05-27;9,8;1012,941667;18,8625;26,7;21,679167;18,1;84,708333;60;8;1,291667;
2012-05-28;,2;1014,658333;18,966667;27,9;21,354167;16,2;87,375;65;4,5;1,1625;
2012-05-29;,4;1013,229167;21,25;26,3;22,108333;17,6;88,944444;78;6,6;1,829167;
2012-05-30;0;1010,125;19,491667;32,3;25,0625;19,2;74,666667;41;6,6;1,529167;
2012-05-31;0;1012,820833;20,6625;28,2;22,9625;19;87,541667;69;9,4;1,470833;
2012-06-01;1,6;1015,520833;21,375;26,6;22,916667;20,7;91,208333;76;5,8;1,179167;
2012-06-02;55,2;1013,9625;20,729167;28,1;23,233333;19,8;86,541667;61;10,9;2,825;
2012-06-03;0;1009,608333;19,708333;31,7;25,095833;20,4;74,458333;45;8,3;2,366667;
2012-06-04;0;1008,7625;18,7375;33;26,495833;20,6;64,833333;37;7,1;2,120833;
2012-06-05;0;1010,3375;20,629167;30,3;24,891667;21,7;78,5;55;6,4;1,604167;
2012-06-06;0;1014,4375;21,15;27;22,841667;20,4;90,375;75;7,2;1,495833;
2012-06-07;,8;1014,795833;20,691667;27,4;22,016667;19,9;92,291667;72;7,3;1,25;
2012-06-08;69;1015,95;19,095833;20,9;19,7;18,6;96,333333;94;8,9;2,05;
2012-06-09;11,8;1016,816667;18,766667;23,5;19,920833;18,7;93,208333;79;10,6;1,520833;
2012-06-10;66,2;1018,375;18,483333;22,7;19,633333;18,6;93,208333;79;7,5;1,245833;
2012-06-11;8,8;1015,7;18,375;26,7;21,358333;17,8;84,25;55;11,2;2,383333;
2012-06-12;0;1014,841667;18,604167;25,7;21,258333;17,3;85,625;64;8,5;1,108333;
2012-06-13;0;1016,9375;19,470833;26;21,941667;19,4;86,5;68;5;1,104167;
2012-06-14;0;1016,333333;19,420833;26;22,075;18,9;85,583333;59;7,2;2,283333;
2012-06-15;,2;1015,2125;19,75;25,9;22,0875;18,4;87,041667;71;8,3;2,379167;
2012-06-16;0;1013,170833;17,204167;29,6;23,1125;18,3;72,541667;40;7;2,154167;
2012-06-17;0;1013,508333;16,754167;27,9;21,025;15,4;78,125;47;8,6;1,666667;
2012-06-18;0;1012,270833;17,525;28,5;21,804167;16,8;78,958333;46;10,6;2,9125;
2012-06-19;0;1009,5625;17,525;31,6;24,5125;19,5;68,083333;37;7,7;2,129167;
2012-06-20;0;1009,395833;19,3125;27,9;23,633333;19,8;77,708333;56;8,3;1,9375;
2012-06-21;,2;1010,166667;20,504167;29,6;23,7375;21,9;82,541667;56;8,3;1,425;
2012-06-22;0;1009,9625;20,875;26,8;22,920833;20,7;88,583333;68;12,9;2,108333;
2012-06-23;,2;1018,116667;16,608333;26,5;21,866667;19,6;72,583333;56;13,3;2,8125;
2012-06-24;0;1021,120833;16,820833;25,6;20,370833;16;81;58;6,3;1,4625;
2012-06-25;0;1018,341667;16,108333;27,2;20,2625;15,8;78,75;43;5,2;1,266667;
2012-06-26;0;1020,845833;17,075;26,2;20,395833;17,7;82,541667;55;5,4;1,208333;
2012-06-27;,2;1021,970833;16,65;23,4;19,008333;16;86,916667;68;9,4;1,720833;
2012-06-28;0;1019,841667;18,704167;25,8;21,458333;18;84,791667;64;9,3;2,141667;
2012-06-29;0;1017,116667;18,825;27,6;22,158333;19;82,416667;52;10;3,2125;
2012-06-30;0;1015,770833;18,4;29,7;22,904167;18,4;77,708333;47;7,5;2,716667;
2012-07-01;0;1015,854167;19,58;27,7;22,179167;18,4;83,6;62;9,2;2,45;
2012-07-02;0;1015,929167;null;29,1;22,691667;18,5;80,647059;50;9,6;3,258333;
2012-07-03;,2;1016,225;18,116667;29,6;22,916667;18,2;77,916667;43;10,4;3,325;
2012-07-04;0;1016,141667;17,5875;28,8;21,829167;17,7;79,083333;39;11,8;3,591667;
2012-07-05;0;1015,9;17,775;28,3;22,6875;19,1;75,458333;49;9,2;3,391667;
2012-07-06;0;1014,3375;17,986364;29,4;22,683333;18,6;76,727273;38;13,5;3,6625;
2012-07-07;0;1013,6875;16,979167;30,9;22,704167;17,4;74;32;7,7;2,470833;
2012-07-08;,2;1015,491667;17,941667;25,8;19,875;16,8;89,375;66;14,4;2,366667;
2012-07-09;0;1020,75;14,5375;24,1;19,241667;16,6;75,666667;46;8,9;1,629167;
2012-07-10;0;1017,266667;11,8125;24,9;18,3;12;69,25;37;8,5;2,354167;
2012-07-11;0;1009,254167;12,966667;29,8;22,025;15,6;59,75;27;7,5;2,283333;
2012-07-12;0;1006,591667;16,416667;27;20,5875;15,8;78,208333;53;8,2;1,725;
2012-07-13;5,2;1011,3125;17,233333;24,6;21,083333;19,2;79,125;63;12,4;1,9125;
2012-07-14;0;1017,620833;17,116667;24,3;20,2125;17,4;82,791667;67;5,7;1,116667;
2012-07-15;0;1019,379167;16,808333;22,3;19,604167;18,1;84,041667;74;6,1;1,429167;
2012-07-16;,2;1021,25;16,691667;20,2;17,933333;16,9;92,625;78;4,9;1,183333;
2012-07-17;5,2;1019,679167;16,929167;23,9;19,595833;16,8;86;63;9,8;2,6;
2012-07-18;0;1014,641667;16,858333;26,5;20,8;19,2;79,5;51;9,1;2,941667;
2012-07-19;13,8;1017,191667;15,020833;24;18,7125;15,6;80,166667;55;11,6;2,683333;
2012-07-20;0;1016,8;15,083333;23,6;18,608333;13,7;80,916667;55;9,4;1,970833;
2012-07-21;0;1013,629167;16,791667;29,4;20,995833;15,6;79,375;40;7,1;1,716667;
2012-07-22;,2;1014,5375;16,804167;31,2;21,833333;15;75,958333;32;3,8;1,083333;
2012-07-23;0;1016,279167;17,070833;27,8;20,2;14,6;83;56;7,1;1,2125;
2012-07-24;,2;1016,175;17,936842;30,8;22,8375;17,7;73,789474;34;10,5;2,858333;
2012-07-25;0;1012,8;16,366667;34,6;23,825;18,3;69,083333;21;12;2,895833;
2012-07-26;0;1014,741667;18,420833;29,9;22,6625;16,7;79,208333;39;8,2;2,470833;
2012-07-27;0;1014,058333;17,868421;32,1;22,829167;17,8;75,684211;33;9,7;2,5875;
2012-07-28;0;1016,6125;18,454167;27,6;21,795833;17,9;82,541667;57;7,9;1,295833;
2012-07-29;,2;1014,266667;17,65;29,4;22,791667;18,6;76,208333;42;12,8;4,083333;
2012-07-30;0;1017,375;17,179167;28,9;21,2625;14,5;79,541667;47;10,8;2,0125;
2012-07-31;0;1023,004167;18,741667;26,8;21,341667;17,1;86,041667;63;5,9;1,241667;
2012-08-01;4,4;1022,25;19,272727;25,4;21,183333;18,4;88,590909;73;9,5;2,591667;
2012-08-02;,2;1019,795833;19;26,3;21,366667;17,6;83,055556;61;10,6;2,775;
2012-08-03;0;1017,920833;18,4125;28;21,629167;18,4;83,458333;49;12,2;3,679167;
2012-08-04;0;1015,766667;18,083333;31,3;23,05;17,7;75,958333;35;7,5;2,433333;
2012-08-05;0;1013,295833;18,371429;30,7;21,154167;16,7;84,380952;35;13,3;1,504167;
2012-08-06;2,8;1016,445833;15,3;24,6;20,270833;16,7;74,333333;50;10,7;2,133333;
2012-08-07;0;1019,525;14,483333;24,6;19,104167;14,1;76,083333;51;6;1,404167;
2012-08-08;0;1021,641667;16,025;25,4;19,695833;14;80,875;57;9,3;2,195833;
2012-08-09;4,6;1020,520833;16,425;24,2;20,083333;16,4;80,375;61;10,8;2,754167;
2012-08-10;0;1019,066667;16,3875;26,3;20,833333;15,9;76,666667;50;13,6;3,2625;
2012-08-11;0;1019,825;16,820833;26,8;21,141667;16,8;78,083333;43;11,5;3,2875;
2012-08-12;0;1020,929167;18,2875;26,9;21,695833;18,5;81,916667;55;14,1;3,9875;
2012-08-13;0;1023,033333;18,708333;26,9;21,833333;19,3;83,25;50;11,2;3,241667;
2012-08-14;,4;1022,220833;null;24,3;21,058333;19,1;85,764706;73;10,5;3,008333;
2012-08-15;5,4;1022,583333;18,622222;24,8;20,15;18,1;90,5;72;11,9;2,7375;
2012-08-16;21,2;1022,545833;null;24,9;21,079167;18,1;78,214286;70;11,7;3,225;
2012-08-17;9;1023,083333;18,471429;24,6;21,041667;17,5;84;72;11,6;3,329167;
2012-08-18;8,4;1023,75;18,538889;24,4;20,220833;17,5;88,5;65;11,7;3,266667;
2012-08-19;5;1024,295833;null;24,4;20,783333;18,2;73,769231;64;9,4;2,6625;
2012-08-20;1,2;1023,604167;17,221053;25,2;20,266667;16;80,157895;59;12,5;2,908333;
2012-08-21;,8;1023,533333;null;23;19,704167;16,9;84,533333;73;8,4;2,295833;
2012-08-22;3,2;1022,85;16,355556;26,6;19,879167;14,8;74,722222;48;10,7;2,691667;
2012-08-23;1,6;1022,766667;18,115789;24,2;20,225;17;85,421053;65;11,9;3,095833;
2012-08-24;,6;1022,770833;17,527778;24,2;20,654167;18,5;80,333333;65;10,8;3,2125;
2012-08-25;,6;1020,458333;null;25,1;20,4125;17;83,823529;65;10,5;2,916667;
2012-08-26;0;1019,5375;null;27,4;22,075;18,9;74,6875;52;11,4;3,333333;
2012-08-27;0;1018,216667;null;27,5;21,925;17,7;80,4375;62;7,6;1,85;
2012-08-28;0;1017,725;17,875;27,3;21,083333;17;79,85;58;8;1,2875;
2012-08-29;0;1015,52381;null;24,9;null;17,9;83,857143;63;10,3;1,666667;
2012-08-30;null;1016,883333;null;27,3;20,75;16,1;69,4375;45;14,6;2,583333;
2012-08-31;1,6;1019,2;13,826316;24,5;19,1375;15,2;71,526316;47;9,3;2,045833;
2012-09-01;0;1016,291667;14,275;27,5;19,1;13,2;75,625;45;12,7;3,266667;
2012-09-02;0;1016,329167;16,533333;26,2;20,4375;15,1;79,75;59;12,9;3,379167;
2012-09-03;0;1016,991667;17,626316;27,6;21,604167;16,2;75,052632;56;12,9;2,5;
2012-09-04;1,2;1023,591667;15,317391;21,3;19,604167;19,3;77;60;8,9;1,825;
2012-09-05;0;1021,15;13,983333;25,6;19,641667;16;71,625;45;14;3,754167;
2012-09-06;0;1016,095833;15,779167;27,5;21,045833;15,4;72,958333;50;12,1;4,754167;
2012-09-07;0;1016,4375;19,341667;28,4;23,054167;20,1;80,833333;55;13,6;4,558333;
2012-09-08;0;1016,675;18,904167;30,3;23,7875;20,7;75,166667;46;12,9;5,741667;
2012-09-09;0;1014,145833;null;34,2;23,891667;19;67,066667;35;10;3,2125;
2012-09-10;0;1014,079167;null;27,7;21,983333;18,8;null;62;8,7;1,729167;
2012-09-11;0;1010,0375;null;28,5;22,7125;19,4;76,230769;63;11,4;3,191667;
2012-09-12;0;1011,833333;19,772222;27,7;22,854167;20;79,833333;63;7,8;1,708333;
2012-09-13;0;1012,7875;null;25,5;21,666667;19,3;87;75;11;1,7125;
2012-09-14;2,4;1018,554167;null;24,6;21,1;19,5;null;62;6,8;1,341667;
2012-09-15;0;1018,1875;18,647368;25,2;21,620833;18,8;80,842105;61;14,6;4,029167;
2012-09-16;,2;1015,008333;18,766667;31,3;24,379167;19,9;73,083333;43;13,9;5,85;
2012-09-17;0;1012,345833;19,795238;33,5;25,229167;20,6;72,047619;40;13,5;5,458333;
2012-09-18;0;1009,533333;18,842105;34,7;25,4625;20;65,842105;31;12,4;5,3625;
2012-09-19;0;1006,066667;null;38,5;26,975;20,7;55,75;23;11,3;4,616667;
2012-09-20;0;1007,65;19,647619;32,1;25,170833;21,7;71,428571;47;8,6;2,220833;
2012-09-21;3,8;1008,1625;null;32,5;24,170833;20;68,153846;40;11,8;3,125;
2012-09-22;4,8;1014,7;null;24,9;20,475;19,2;81,4;63;12;2,258333;
2012-09-23;,8;1019,883333;14,847619;25,4;20,05;17,1;73,095238;44;5,9;1,2625;
2012-09-24;0;1017,470833;16,3125;25,3;20,954167;18;75,375;57;12,9;4,383333;
2012-09-25;0;1010,633333;17,8;33,7;24,7875;20;68,166667;34;11,8;4,75;
2012-09-26;11,4;1014,141667;null;24,4;18,970833;19,5;82,857143;75;16,1;4,129167;
2012-09-27;3,2;1021,495833;11,883333;21,9;16,833333;13,8;72,791667;57;18,7;3,345833;
2012-09-28;1,2;1023,8875;12,520833;24,1;18,1625;14,4;71,25;43;8,3;1,8875;
2012-09-29;,4;1023,391667;12,925;22,4;17,041667;13;78,583333;51;5,9;1,245833;
2012-09-30;0;1019,5;12,1375;24,3;17,991667;12,8;71,833333;39;12,5;2,6375;
2012-10-01;0;1015,091667;15,770833;27,5;19,954167;15,8;78,166667;41;15,4;4,466667;
2012-10-02;0;1013,870833;null;30,3;22,0125;18;70,0625;34;15,6;5,245833;
2012-10-03;0;1015,658333;17,825;30,4;23,591667;19,9;73,166667;37;15,4;5,758333;
2012-10-04;0;1015,133333;18,4;31,3;23,841667;20,7;73,666667;42;14,1;6,0125;
2012-10-05;0;1014,520833;18,408333;29,3;23,816667;21,1;72,541667;49;14,2;6,0375;
2012-10-06;0;1015,745833;18,014286;29,3;22,441667;18,8;76,047619;39;15,4;4,683333;
2012-10-07;0;1016,441667;17,870833;29;23,145833;18,9;73,666667;43;15,4;5,595833;
2012-10-08;0;1017,208333;18,895833;28,5;22,695833;21;79,75;48;15,2;5,108333;
2012-10-09;0;1014,175;18,138889;29,5;23,658333;19,8;68,388889;47;15,4;5,470833;
2012-10-10;0;1009,054167;17,145833;33,9;25,254167;20,2;65,041667;29;14,7;5,729167;
2012-10-11;0;1009,029167;19,265217;29,5;23,5875;18,2;77,521739;53;9,9;2,566667;
2012-10-12;12;1014,3;null;25,1;21,6;20,7;null;89;9,9;2,145833;
2012-10-13;8,6;1016,704167;null;26,3;20,604167;18,9;null;66;8,2;2,045833;
2012-10-14;10;1016,820833;17,872727;25,7;20,525;17,6;85,409091;54;8,5;1,7625;
2012-10-15;,4;1015,329167;16,452174;26,5;20,741667;16,2;78;45;7,8;1,720833;
2012-10-16;0;1013,379167;17,029167;25,7;20,9375;15,8;79,458333;53;14,7;4,075;
2012-10-17;0;1011,016667;17,65;31,5;23,970833;18,9;71,25;32;13,2;4,916667;
2012-10-18;1,2;1009,079167;19,316667;35,7;26,5125;21,9;69,166667;31;10,6;3,020833;
2012-10-19;0;1013,595833;19,941667;27,3;23,195833;21,4;82,541667;64;8,6;2,429167;
2012-10-20;0;1011,5125;19,675;33,3;24,8625;20,8;75,458333;39;12,1;4,283333;
2012-10-21;0;1008,145833;19,825;32,3;25,608333;22,5;71,875;44;14;5,7875;
2012-10-22;0;1005,257143;20,07619;31,5;null;22,2;74,619048;49;10,1;3,16;
2012-10-23;null;1004,366667;20,445833;36,6;26,133333;23,2;72,5;32;10,7;3,2125;
2012-10-24;0;1007,454167;20,195833;34,5;26,541667;23;70,208333;37;14,4;2,654167;
2012-10-25;0;1012,908333;19,358333;29,7;24,070833;20,4;76,75;46;9,1;2,075;
2012-10-26;0;1012,0625;20,733333;32,9;24,925;22,2;79,5;46;15,7;4,254167;
2012-10-27;0;1011,2625;19,416667;34,2;25,545833;21,5;71,416667;37;12,4;4,716667;
2012-10-28;0;1009,229167;20,708333;33,4;25,4;21,2;77,416667;48;12,2;2,170833;
2012-10-29;0;1010,341667;21,416667;31,7;24,7625;21,3;83,25;55;7,4;2,129167;
2012-10-30;0;1005,9;21,0625;36,3;27,229167;22,1;71,625;40;10,5;3,5;
2012-10-31;0;1002,945833;21,645833;34,1;26,695833;21,9;75,416667;48;8,1;1,591667;
2012-11-01;0;1006,291667;20,975;30,1;24,866667;23,6;79,625;56;9,6;2,229167;
2012-11-02;0;1010,508333;19,1125;24,1;21,954167;20,8;84,458333;67;6,3;1,279167;
2012-11-03;1,8;1011,291667;19,208333;25,5;21,354167;19,4;88,25;66;6,7;1,833333;
2012-11-04;1,8;1009,1125;20,416667;24,7;21,925;20,3;91,375;78;7,8;2,108333;
2012-11-05;1,6;1008,491667;21,0125;29,2;23,166667;20,7;88,791667;61;9,2;2,204167;
2012-11-06;1;1010,395833;20,991667;29,7;24,066667;20,5;84,333333;58;9,2;2,179167;
2012-11-07;1,6;1012,454167;21,2375;28,7;24,129167;21;84,875;63;11,6;3,116667;
2012-11-08;,2;1010,9;21,854167;29;24,0875;21;87,916667;66;11,5;3,458333;
2012-11-09;,2;1009,591667;20,366667;28,7;24,166667;22,6;80,625;54;16,3;6,020833;
2012-11-10;null;null;null;null;null;null;null;91;14,1;null;
2012-11-11;null;null;null;null;null;null;null;45;9,5;null;
2012-11-12;null;null;null;null;null;null;null;null;null;null;
2012-11-13;null;null;null;null;null;null;null;null;null;null;
2012-11-14;null;null;null;null;null;null;null;null;null;null;
2012-11-15;null;null;null;null;null;null;null;null;null;null;
2012-11-16;null;null;null;null;null;null;null;null;null;null;
2012-11-17;null;null;null;null;null;null;null;null;null;null;
2012-11-18;null;null;null;null;null;null;null;null;null;null;
2012-11-19;null;null;null;null;null;null;null;null;null;null;
